核准登記營業日期,縣市旅宿登記證號,類別,標章,溫泉標章,旅宿名稱,縣市,鄉鎮,郵遞區號,地址,電話或手機,傳真,房間數,電子郵件,網址
2014-09-23,新北市民宿192號,民宿,,否,九份寧靜海芳療民宿,新北市,瑞芳區,224,新北市瑞芳區石埤巷12號,02-24061488,-,1,,
2014-09-23,花蓮縣民宿1455號,民宿,,否,達芙妮花園民宿,花蓮縣,吉安鄉,973,花蓮縣吉安鄉永安村24鄰北安街126巷62號,0978-229690,-,3,casadedafne@gmail.com,
2014-09-23,花蓮縣民宿1458號,民宿,,否,車站一百米民宿,花蓮縣,花蓮市,970,花蓮縣花蓮市國興一街20號,0965-312180,-,5,sioom.tw@gmail.com,
2014-09-23,花蓮縣民宿1454號,民宿,,否,靜心莊園民宿,花蓮縣,吉安鄉,973,花蓮縣吉安鄉太昌村11鄰明義五街97巷8號,03-8580880,-,5,fanle1106@yahoo.com.tw,
2014-09-23,花蓮縣民宿1459號,民宿,,否,米拉賓民宿,花蓮縣,吉安鄉,973,花蓮縣吉安鄉宜昌村中華路二段120巷1號,0920-956366,-,4,,
2014-09-23,花蓮縣民宿1456號,民宿,,否,穗花田民宿,花蓮縣,瑞穗鄉,978,花蓮縣瑞穗鄉溫泉路一段23巷1弄16號,03-8872558,03-2166871,3,goldenpaddy.resort@gmail.com,http://www.goldenpaddy.com.tw
2014-09-22,臺中市旅館332號,旅館,,否,星漾商旅,臺中市,北區,404,"臺中市北區錦南街17號,錦新街30號4-9樓,,32號4-9樓",04-22289008,04-22289011,96,stay.hotel@msa.hinet.net,http://www.stayhotel-taichung.com.tw
2014-09-22,連江縣民宿065號,民宿,,否,全壘打民宿,連江縣,東引鄉,212,連江縣東引鄉中柳村107號,0836-77054,0836-76293,2,new10year01@gmail.com,
2014-09-22,連江縣民宿066號,民宿,,否,東聲民宿,連江縣,東引鄉,212,連江縣東引鄉中柳村106號,0836-77306,-,2,z77306@yahoo.com.tw,https://www.facebook.com/%E6%9D%B1%E8%81%B2%E6%B0%91%E5%AE%BF-814663715210307/
2014-09-22,臺中市民宿078號,民宿,好客民宿,否,秀禾宇庭園民宿,臺中市,東勢區,423,臺中市東勢區東關路五段808巷168號,0920-633564,-,4,showho168@yahoo.com.tw,https://www.facebook.com/showholand168/
2014-09-22,連江縣民宿064號,民宿,,否,第一民宿,連江縣,東引鄉,212,連江縣東引鄉中柳村108號,0836-77361,0836-77082,2,jerry690107@gmail.com,
2014-09-19,宜蘭縣民宿1127號,民宿,好客民宿,否,幸福蝸牛,宜蘭縣,五結鄉,268,宜蘭縣五結鄉利澤村利澤西路6號,0932-069545,-,4,happysnail6@gmail.com,
2014-09-18,宜蘭縣旅館218號,旅館,,是,９號溫泉旅店,宜蘭縣,礁溪鄉,262,宜蘭縣礁溪鄉溫泉路85號4-6樓,03-9889999,03-9870678,27,no9hotel@gmail.com,http://www.no9.com.tw
2014-09-18,臺東縣民宿799號,民宿,,否,春語民宿,臺東縣,鹿野鄉,955,臺東縣鹿野鄉龍田村南一路338號,0932-151823,-,5,y0932151823@gmail.com,http://luye.taitungminsu.com.tw/bnb/bellacasa.htm
2014-09-18,高雄市旅館459號,旅館,,否,盈春汽車旅館,高雄市,仁武區,814,高雄市仁武區安樂一街368號,07-3741379,07-3733415,32,,
2014-09-18,臺東縣民宿798號,民宿,,否,小時光民宿,臺東縣,臺東市,950,臺東縣臺東市新社一街3巷18號,0928-170400,-,1,eg958303@gmail.com,http://littletime.okgo.tw/
2014-09-17,嘉義市旅館087號,旅館,,否,德爾芙快捷酒店,嘉義市,西區,600,嘉義市西區仁愛路361號5-10樓,05-2161899,05-2161866,96,derevehotel@reve-group.com,
2014-09-17,臺南市旅館278號,旅館,,否,榮美金鬱金香酒店,臺南市,北區,704,臺南市北區安民里海安路3段50號,06-2200366,06-2251966,105,james@rsbhotels.com.tw,http://www.rsbhotels.com.tw
2014-09-17,花蓮縣民宿1450號,民宿,,否,吾居吾宿民宿,花蓮縣,壽豐鄉,974,花蓮縣壽豐鄉中山路三段14號,0975-170065,03-8661638,5,u69115@gmail.com,
2014-09-17,嘉義縣旅館055號,旅館,,否,嘉義富野渡假酒店,嘉義縣,民雄鄉,621,"嘉義縣民雄鄉三興村7鄰升學一街3、5、7、9、11,13,15,17,19,21,23,25及27號",05-2721688,05-2721699,267,fin39@hoyaresort.com.tw,http://www.hoyaresort.com.tw
2014-09-17,南投縣民宿597號,民宿,,否,向天圳渡假民宿,南投縣,魚池鄉,555,南投縣魚池鄉大林村金天巷42-1號,049-2898666,049-2898663,12,youseevilla@gmail.com,
2014-09-17,花蓮縣民宿1448號,民宿,,否,蕾蜜兒花園民宿,花蓮縣,壽豐鄉,974,花蓮縣壽豐鄉平和村25鄰豐坪路三段1135巷26號,0905-050138,-,5,,
2014-09-17,花蓮縣民宿1447號,民宿,,否,台灣先進精品民宿,花蓮縣,吉安鄉,973,花蓮縣吉安鄉太昌村太昌路601號,03-8567708,03-8567709,5,,
2014-09-16,南投縣民宿596號,民宿,,否,豪棧渡假民宿,南投縣,魚池鄉,555,南投縣魚池鄉大林村金天巷42號,049-2897656,049-2898663,12,youseevilla@gmail.com,
2014-09-16,新北市民宿191號,民宿,好客民宿,否,逸閒居,新北市,貢寮區,228,新北市貢寮區福連街38號,0988-339803,-,5,theeasyspace@gmail.com,http://www.theeasyspace.com.tw
2014-09-15,金門縣民宿206號,民宿,,否,金尚厚民宿,金門縣,金寧鄉,892,金門縣金寧鄉安美村23鄰東堡46號,082-329658,-,5,ygh9595@gmail.com,
2014-09-15,澎湖縣民宿332號,民宿,,否,澎湖風鳶民宿,澎湖縣,馬公市,880,澎湖縣馬公市五德里1鄰雞母塢155號,06-9952637,06-9952837,5,s2211112@ms61.hinet.net,
2014-09-15,高雄市旅館458號,旅館,,否,好地方大飯店三多館,高雄市,苓雅區,802,高雄市苓雅區三多四路63號16樓之1,07-3320002,07-3311773,57,nicehotel.kao@gmail.com,
2014-09-11,宜蘭縣民宿1128號,民宿,,否,伯利恆之星民宿,宜蘭縣,五結鄉,268,宜蘭縣五結鄉國民南路15-25號,03-9605775,-,5,a0932264502@gmail.com,
2014-09-11,南投縣民宿595號,民宿,好客民宿,否,維多麗亞玫瑰莊園,南投縣,鹿谷鄉,558,南投縣鹿谷鄉永隆村3鄰東進巷4之36號,049-2755909,049-2755849,4,service.victoriamanor@gmail.com,http://www.victoriamanor.com.tw/
2014-09-11,宜蘭縣民宿1122號,民宿,,否,礁溪地中海溫泉民宿,宜蘭縣,礁溪鄉,262,宜蘭縣礁溪鄉奇立丹路195巷2弄2號,0963-328668,-,5,yibnb.ed@gmail.com,
2014-09-11,雲林縣民宿073號,民宿,好客民宿,否,幸福檜木屋民宿,雲林縣,古坑鄉,646,雲林縣古坑鄉桂林村桃源1-38號,05-5901818,-,5,joe8155@gmail.com,http://www.happinesslogcabin.com
2014-09-10,屏東縣民宿236號,民宿,,否,四季民宿,屏東縣,恆春鎮,946,屏東縣恆春鎮南灣路鞍山巷2號,0983-909555,08-8882832,4,ktbora.tw@gmail.com,
2014-09-10,花蓮縣民宿1443號,民宿,,否,歐瑞斯渡假民宿,花蓮縣,吉安鄉,973,花蓮縣吉安鄉南昌村文化八街88號,03-8531779,-,4,qqqq5300@yahoo.com.tw,
2014-09-10,臺東縣民宿795號,民宿,,否,菲哥民宿,臺東縣,臺東市,950,臺東縣臺東市仁昌街183號,0921-689590,-,4,,
2014-09-10,宜蘭縣旅館217號,旅館,,否,豪美日月光大飯店,宜蘭縣,礁溪鄉,262,宜蘭縣礁溪鄉德陽村礁溪路五段182號,03-9889603,03-9883022,31,jiaoxihotelj@gmail.com,http://jiaoxi.hotel-j.com.tw/
2014-09-10,苗栗縣民宿282號,民宿,好客民宿,否,星宿民宿,苗栗縣,南庄鄉,353,苗栗縣南庄鄉蓬萊村4鄰紅毛館53-1號,037-821626,037-821518,4,,
2014-09-10,臺北市旅館470號,旅館,,否,有誠商旅,臺北市,士林區,111,臺北市士林區至善路二段55號4樓至10樓,02-88615599,02-88615528,64,info@yusensehotel.com,http://www.yusensehotel.com
2014-09-10,新北市民宿189號,民宿,好客民宿,否,海霞您的家,新北市,貢寮區,228,新北市貢寮區仁愛路38號,0935-204895,-,5,aoditaiwan@gmail.com,https://aodiwu.weebly.com
2014-09-09,臺北市旅館471號,旅館,,否,拾光行旅,臺北市,大同區,103,臺北市大同區延平北路二段255號2樓,02-25574999,02-25570320,49,ad@9inehotels.com,https://www.9inehotels.com
2014-09-05,臺南市旅館277號,旅館,,否,康橋商旅-台南赤崁樓館,臺南市,中西區,700,臺南市中西區民權路2段97號1樓至8樓,06-2253377,06-2253311,111,h018.hotel@msa.hinet.net,http://www.kindness-hotel.com.tw
2014-09-05,臺東縣民宿787號,民宿,好客民宿,否,日出朝陽民宿,臺東縣,臺東市,950,臺東縣臺東市興安路二段42號,0958-280533,-,5,,http://sunrise-bnb.yoyotaitung.com.tw/
2014-09-05,臺中市旅館330號,旅館,,否,都樂旅館,臺中市,西屯區,407,臺中市西屯區臺灣大道四段458號,04-24623322,04-24623300,29,doulemotel329@yahoo.com.tw,
2014-09-05,臺中市旅館331號,旅館,,否,馥格堡酒店,臺中市,西區,403,臺中市西區美村路一段22號3樓之1至3樓之111,04-23280707,04-23271212,41,fo.tc.gp@airlineinn.com,https://www.airlineinn.com
2014-09-05,臺東縣民宿788號,民宿,,否,陽光協奏曲民宿,臺東縣,臺東市,950,臺東縣臺東市樂利路13號,0921-033129,089-238113,5,172301@gmail.com,
2014-09-04,宜蘭縣民宿1121號,民宿,,否,河岸田苑民宿,宜蘭縣,冬山鄉,269,宜蘭縣冬山鄉九分一路72號,03-9507829,-,5,cr039507829@gmail.com,
2014-09-04,嘉義市旅館086號,旅館,,否,尊皇大飯店,嘉義市,西區,600,嘉義市西區港坪里13鄰大華路250號,05-2832088,05-2832000,122,hotel.tsuhuang@gmail.com,https://tsuhuanghotel.mydirectstay.com/tw/index.html
2014-09-04,宜蘭縣民宿1120號,民宿,,否,河岸香榭民宿,宜蘭縣,冬山鄉,269,宜蘭縣冬山鄉九分一路70號,03-9507829,-,5,cr039507829@gmail.com,
2014-09-03,宜蘭縣民宿1118號,民宿,好客民宿,否,沐禾渡假會館民宿,宜蘭縣,冬山鄉,269,宜蘭縣冬山鄉補城村建進一路168號,03-9592688,-,5,muhomacy@gmail.com,
2014-09-04,新北市民宿188號,民宿,,否,花菓山民宿,新北市,石碇區,223,新北市石碇區烏塗里四分子8號,02-26925252,-,3,,
2014-09-03,宜蘭縣民宿1119號,民宿,,否,寒溪農場,宜蘭縣,大同鄉,267,宜蘭縣大同鄉寒溪村13鄰古魯巷1-1號,0989-654267,-,4,,
2014-09-03,花蓮縣民宿1441號,民宿,,否,遠山蓮園民宿,花蓮縣,壽豐鄉,974,花蓮縣壽豐鄉豐山村6鄰和平街45號,03-8655377,-,5,karen20109@yahoo.com.tw,
2014-09-02,花蓮縣民宿1435號,民宿,,否,家在這裡民宿,花蓮縣,花蓮市,970,花蓮縣花蓮市豐村12-7號,0963-314156,-,3,,
2014-09-02,花蓮縣民宿1436號,民宿,,否,小小鋼琴家民宿,花蓮縣,花蓮市,970,花蓮縣花蓮市民國路23號,0982-000776,-,4,littlepianisthostel@gmail.com,
2014-09-02,臺東縣旅館123號,旅館,,是,知本金聯世紀酒店,臺東縣,卑南鄉,954,臺東縣卑南鄉龍泉路30號,089-515688,089-515559,266,janie@centuryhotel.com.tw,
2014-08-28,宜蘭縣民宿1116號,民宿,,否,田園城堡民宿,宜蘭縣,冬山鄉,269,宜蘭縣冬山鄉得安村梅林路1123號,0933-212000,-,4,chengbaotianyuan@gmail.com,
2014-09-01,宜蘭縣民宿1117號,民宿,,否,Ｐｕｚｚｌｅ民宿,宜蘭縣,五結鄉,268,宜蘭縣五結鄉親河路二段291巷52弄21號,0932-907459,-,4,a907459@yahoo.com.tw,
2014-09-01,澎湖縣民宿329號,民宿,,否,木子家民宿,澎湖縣,馬公市,880,澎湖縣馬公市西衛里25鄰西衛236之17號,06-9269716,-,4,charisse0904@gmail.com,https://tree-sonhomestay.ego.tw/
2014-09-01,花蓮縣民宿1437號,民宿,,否,戀居民宿,花蓮縣,吉安鄉,973,花蓮縣吉安鄉勝安村慈惠六街21號,03-8530692,-,2,,
2014-08-28,宜蘭縣民宿1115號,民宿,,否,ＪＲ　Ｈｏｕｓｅ,宜蘭縣,三星鄉,266,宜蘭縣三星鄉大隱十五路39號,0933-847742,-,4,myjessica318@gmail.com,
2014-08-29,南投縣民宿594號,民宿,,否,香榭雅筑,南投縣,集集鎮,552,南投縣集集鎮八張里1鄰八張街53-3號,049-2760777,049-2762696,12,yazoo260@gmail.com,https://www.facebook.com/champsyazuh
2014-08-29,臺東縣民宿773號,民宿,,否,愛旅行優質民宿,臺東縣,臺東市,950,臺東縣臺東市南二街139巷4號,089-228677,-,3,,
2014-08-29,臺東縣民宿783號,民宿,好客民宿,否,感覺台東民宿,臺東縣,臺東市,950,臺東縣臺東市中興路2段122號,0910-672990,-,4,futaitung@gmail.com,http://www.futaitung.tw
2014-08-29,新北市旅館279號,旅館,,否,美麗殿商旅,新北市,板橋區,220,新北市板橋區府中路67號2樓、5至10樓,02-29698588,02-89682333,66,merrydayad@gmail.com,http://www.merryday.com.tw/
2014-08-27,宜蘭縣民宿1113號,民宿,好客民宿,否,礁溪３２０民宿,宜蘭縣,礁溪鄉,262,宜蘭縣礁溪鄉二龍村淇武蘭三路2號,0922-375469,-,5,jiaoxi320@gmail.com,
2014-08-27,宜蘭縣民宿1110號,民宿,,否,千江映月民宿,宜蘭縣,員山鄉,264,宜蘭縣員山鄉深洲路206號,0978-572627,-,5,,
2014-08-27,宜蘭縣民宿1111號,民宿,好客民宿,否,櫻戀河畔民宿,宜蘭縣,冬山鄉,269,宜蘭縣冬山鄉清溝村光明路324巷2號,0921-760056,-,3,,
2014-08-26,臺東縣民宿782號,民宿,,否,繽紛色彩民宿,臺東縣,臺東市,950,臺東縣臺東市博愛路57號,089-343525,-,4,,
2014-08-26,宜蘭縣民宿1112號,民宿,,否,礁溪後苑,宜蘭縣,礁溪鄉,262,宜蘭縣礁溪鄉淇武蘭路111-12號,0988-973338,-,5,a19741229@gmail.com,
2014-08-26,臺東縣民宿778號,民宿,,否,放個假旅宿,臺東縣,綠島鄉,951,臺東縣綠島鄉中寮村中寮205號,089-672399,-,5,govh.greenisland@gmail.com,
2014-08-25,臺北市旅館469號,旅館,,否,千彩格精品旅店　,臺北市,中山區,104,臺北市中山區林森北路286號2至3樓,02-25637555,02-25719777,19,colorsinn286@gmail.com,https://www.facebook.com/colors286/
2014-08-25,屏東縣民宿233號,民宿,,否,紫心樓,屏東縣,泰武鄉,921,屏東縣泰武鄉老潭巷7號,08-7920377,08-7920207,4,,
2014-08-20,澎湖縣民宿327號,民宿,好客民宿,否,幸運海彎海景民宿,澎湖縣,馬公市,880,澎湖縣馬公市啟明里18鄰臨海路20號,06-9270016,06-9270015,5,tgkyrjmm1218@gmail.com,
2014-08-20,高雄市旅館457號,旅館,三星級,否,好地方旅居文旅,高雄市,苓雅區,802,高雄市苓雅區三多四路63號11樓之1,07-2692626,07-2696523,70,85tower@hubhotel.com.tw,https://www.hubhotel.com.tw/kaohsiung/
2014-08-19,宜蘭縣民宿1107號,民宿,,否,樂夏１９,宜蘭縣,羅東鎮,265,宜蘭縣羅東鎮新群里8鄰中山路一段87巷19號,0975-532378,-,4,19sommer@gmail.com,https://sommer19.iibnb.net/index.php
2014-08-19,臺東縣民宿776號,民宿,,否,房子民宿,臺東縣,鹿野鄉,955,臺東縣鹿野鄉瑞豐村新和路358號,089-581576,-,4,xou566@yahoo.com.tw,http://luye.taitungminsu.com.tw/bnb/house.htm
2014-08-19,宜蘭縣民宿1108號,民宿,,否,翠夏,宜蘭縣,羅東鎮,265,宜蘭縣羅東鎮新群里8鄰中山路一段87巷23號,0932-288691,-,4,23lushsummer@gmail.com,http://iibnb.net/tricia/about.htm
2014-08-19,臺東縣民宿772號,民宿,,否,皇家好宅民宿,臺東縣,臺東市,950,臺東縣臺東市鄭州街107號,0912-346317,-,2,,
2014-08-19,花蓮縣民宿1433號,民宿,,否,森活藝宿民宿,花蓮縣,花蓮市,970,花蓮縣花蓮市德安一街89號,03-8341803,03-8341805,5,h038358583@gmail.com,http://senhuo89.com
2014-07-31,南投縣民宿591號,民宿,,否,幸福童話民宿,南投縣,埔里鎮,545,南投縣埔里鎮桃米里桃米巷31-2號,0965-066755,049-2918505,3,joan1234777@gmail.com,http://www.happyfairy.com.tw
2014-08-15,花蓮縣民宿1431號,民宿,,否,鹿徑文旅民宿,花蓮縣,花蓮市,970,花蓮縣花蓮市國聯里18鄰國興四街41號,03-8332338,-,3,,
2014-08-13,臺北市旅館468號,旅館,,否,昇美精旅,臺北市,中山區,104,臺北市中山區新生北路二段25號1至6樓,02-25111399,02-25612799,42,laiken1030@hotmail.com,http://www.beautyhotels.com.tw/
2014-08-13,花蓮縣民宿1425號,民宿,,否,花蓮達魯瑪民宿,花蓮縣,花蓮市,970,花蓮縣花蓮市國威里大同街31號,0915-420913,-,5,oneshotvr46@gmail.com,
2014-08-13,南投縣民宿592號,民宿,,否,圓休閒民宿,南投縣,集集鎮,552,南投縣集集鎮八張里4鄰八張街90號,0988-913899,049-2761016,5,ast55808@gmail.com,http://jijiyuan.okgo.tw
2014-08-12,花蓮縣民宿1424號,民宿,,否,鄉源民宿,花蓮縣,吉安鄉,973,花蓮縣吉安鄉北昌村自強路467巷7號,03-8570228,-,3,,
2014-08-12,花蓮縣民宿1423號,民宿,,否,相逢民宿,花蓮縣,吉安鄉,973,花蓮縣吉安鄉北昌村自強路580號,0979-019936,-,3,aa123.aa1208@gmail.com,
2014-08-12,澎湖縣民宿326號,民宿,,否,大魚的家民宿(特色民宿),澎湖縣,馬公市,880,澎湖縣馬公市五德里6鄰雞母塢230號,06-9951505,-,9,ewew790227@yahoo.com.tw,
2014-08-11,連江縣民宿063號,民宿,,否,假期旅店民宿,連江縣,南竿鄉,209,連江縣南竿鄉福沃村96號,0836-25515,0836-22809,15,matsi25515@gmail.com,
2014-08-11,臺東縣民宿763號,民宿,,否,魚樂天使青旅民宿,臺東縣,臺東市,950,臺東縣臺東市四維里勝利街80號,089-360296,-,5,angels.fish@msa.hinet.net,
2014-08-08,屏東縣民宿229號,民宿,好客民宿,否,椰林之家民宿,屏東縣,恆春鎮,946,屏東縣恆春鎮砂尾路71-1號,08-8866907,08-8867792,5,a0937167048@gmail.com,
2014-08-08,宜蘭縣民宿1105號,民宿,,否,羅東丹妮亞庭園民宿,宜蘭縣,羅東鎮,265,宜蘭縣羅東鎮新群里7鄰富農路三段65號,0965-178897,-,2,a0965178897@gmail.com,
2010-03-08,新竹縣民宿042號,民宿,,否,塵外,新竹縣,橫山鄉,312,新竹縣橫山鄉豐鄉村3鄰大山背37-1號,03-5933182,-,5,Shelly.tarn@gmail.com,
2014-08-08,宜蘭縣民宿1104號,民宿,,否,樂悠悠手作民宿,宜蘭縣,羅東鎮,265,宜蘭縣羅東鎮新群里月眉路106號,03-9501070,-,4,iq4498@gmail.com,
2014-08-08,宜蘭縣民宿1099號,民宿,,否,浮光民宿,宜蘭縣,礁溪鄉,262,宜蘭縣礁溪鄉玉光村瑪僯路59-8號,03-9887930,03-9887930,4,leenjery@gmail.com,http://light.iibnb.net
2014-08-07,臺北市旅館467號,旅館,,否,信星旅館,臺北市,大同區,103,臺北市大同區華陰街48號至48之11號4樓、50號至50之11號5樓,02-25562015,02-25562019,57,joyceyachihan@gmail.com,http://www.starhostel.com.tw
2014-08-07,臺東縣民宿771號,民宿,,否,山外山民宿,臺東縣,臺東市,950,臺東縣臺東市永安街18巷31弄11號,0955-853793,-,4,mountain231252@yahoo.com.tw,
2014-08-07,南投縣民宿593號,民宿,,否,LOOK路殼,南投縣,魚池鄉,555,南投縣魚池鄉大林村5鄰永川巷22-6號,0907-446657,049-2897643,4,look.room.593@gmail.com,
2014-08-07,澎湖縣民宿325號,民宿,,否,山之美民宿,澎湖縣,白沙鄉,884,澎湖縣白沙鄉中屯村13之36號,06-9931660,-,5,rong810726@gmail.com,
2014-08-01,臺東縣民宿767號,民宿,,否,南二15民宿,臺東縣,鹿野鄉,955,臺東縣鹿野鄉龍田村龍一路55號,0912-996968,-,2,lin19541220@yahoo.com.tw,
2014-08-07,臺東縣民宿745號,民宿,,否,春風小棧,臺東縣,關山鎮,956,臺東縣關山鎮豐泉里9鄰長興20號,089-811218,-,3,syh577@yahoo.com.tw,
2014-08-07,臺東縣民宿770號,民宿,,否,輕旅小站民宿,臺東縣,臺東市,950,臺東縣臺東市興安路二段9號,0919-127722,-,5,huay0904@gmail.com,
2014-08-07,花蓮縣民宿1421號,民宿,,否,潔美民宿,花蓮縣,花蓮市,970,花蓮縣花蓮市中正路359-7號,03-8328339,-,3,jsd.tw@msa.hinet.net,
2014-08-06,澎湖縣民宿324號,民宿,,否,凱琳會館民宿二館(特色民宿),澎湖縣,湖西鄉,885,澎湖縣湖西鄉許家村3鄰港子尾71之2號,06-9214858,-,8,www_love_1206@yahoo.com.tw,
2014-08-06,宜蘭縣民宿1103號,民宿,,否,波特立民宿,宜蘭縣,礁溪鄉,262,宜蘭縣礁溪鄉奇立丹路60-1號,0937-882740,-,4,linjie0128@gmail.com,http://www.pottery.tw/
2014-08-06,臺中市民宿076號,民宿,,否,大雪山莊園,臺中市,和平區,424,臺中市和平區雪山路22號,04-25881578,04-25971007,5,jlin669@gmail.com,
2014-08-06,金門縣民宿201號,民宿,好客民宿,否,貓公石海景民宿,金門縣,烈嶼鄉,894,金門縣烈嶼鄉黃埔村埔頭24之2號,0988-867253,082-364705,5,zhouxiue@yahoo.com.tw,
2014-08-06,金門縣民宿200號,民宿,,否,大慶民宿,金門縣,金寧鄉,892,金門縣金寧鄉后盤村4鄰環島北路二段598號,082-322232,-,5,luchyrockss3@yahoo.com.tw,
2014-08-05,澎湖縣民宿323號,民宿,,否,愛上水漾魚夢民宿,澎湖縣,馬公市,880,澎湖縣馬公市山水里140之55號,0920-266415,-,5,a445197410@yahoo.com.tw,
2014-08-04,嘉義市旅館085號,旅館,三星級,否,夏禾國際行舘,嘉義市,西區,600,嘉義市西區大華路50號,05-2836288,05-2832866,105,sunseed.cy@gmail.com,http://www.sunseeding.com
2014-08-04,花蓮縣民宿1420號,民宿,,否,依楓民宿,花蓮縣,吉安鄉,973,花蓮縣吉安鄉福興村吉安路三段162號,0929-356898,-,5,,
2013-07-25,宜蘭縣民宿867號,民宿,,否,水耕園農莊民宿,宜蘭縣,礁溪鄉,262,宜蘭縣礁溪鄉德陽村奇立丹路101-1號,0903-469888,03-9886318,5,ShuigehgFarM@gmail.com,
2014-08-30,宜蘭縣民宿1101號,民宿,,否,真芯民宿,宜蘭縣,冬山鄉,269,宜蘭縣冬山鄉廣興路572號,03-9569075,-,2,top555666@yahoo.com.tw,
